"path","freq","age","sex","indexYear"
"penicillinv-doxylamine-amoxicillin+clavulanate",3,"10-20","all","1963"
"penicillinv-doxylamine-amoxicillin+clavulanate",3,"10-20","all","1975"
"penicillinv-doxylamine-clavulanate",3,"0-10","all","1984"
"None",9,"0-10","all","all"
"None",3,"10-20","all","all"
"None",6,"20-30","all","all"
"acetaminophen",23,"0-10","all","all"
"acetaminophen",12,"10-20","all","all"
"acetaminophen",3,"20-30","all","all"
"acetaminophen",3,"30-40","all","all"
"acetaminophen",3,"40-50","all","all"
"acetaminophen+amoxicillin",3,"0-10","all","all"
"acetaminophen+amoxicillin-aspirin",3,"0-10","all","all"
"acetaminophen+amoxicillin-aspirin-clavulanate",3,"0-10","all","all"
"acetaminophen+amoxicillin-aspirin-clavulanate-doxylamine",3,"0-10","all","all"
"acetaminophen+amoxicillin-aspirin-penicillinv",3,"0-10","all","all"
"acetaminophen+amoxicillin-aspirin-penicillinv-clavulanate",3,"0-10","all","all"
"acetaminophen+amoxicillin-clavulanate",3,"0-10","all","all"
"acetaminophen+amoxicillin-clavulanate",3,"10-20","all","all"
"acetaminophen+amoxicillin-clavulanate-doxylamine",3,"0-10","all","all"
"acetaminophen+amoxicillin-clavulanate-penicillinv",3,"0-10","all","all"
"acetaminophen+amoxicillin-doxylamine",4,"0-10","all","all"
"acetaminophen+amoxicillin-doxylamine-aspirin",3,"0-10","all","all"
"acetaminophen+amoxicillin-penicillinv",5,"0-10","all","all"
"acetaminophen+amoxicillin-penicillinv-aspirin-clavulanate",3,"0-10","all","all"
"acetaminophen+amoxicillin-penicillinv-clavulanate",4,"0-10","all","all"
"acetaminophen+amoxicillin-penicillinv-doxylamine",3,"0-10","all","all"
"acetaminophen+doxylamine",13,"0-10","all","all"
"acetaminophen+doxylamine",3,"10-20","all","all"
"acetaminophen+doxylamine",3,"20-30","all","all"
"acetaminophen+doxylamine-amoxicillin",3,"0-10","all","all"
"acetaminophen+doxylamine-amoxicillin+clavulanate",15,"0-10","all","all"
"acetaminophen+doxylamine-amoxicillin+clavulanate",7,"10-20","all","all"
"acetaminophen+doxylamine-amoxicillin+clavulanate-aspirin",3,"0-10","all","all"
"acetaminophen+doxylamine-amoxicillin+clavulanate-aspirin-penicillinv",3,"0-10","all","all"
"acetaminophen+doxylamine-amoxicillin+clavulanate-penicillinv",4,"0-10","all","all"
"acetaminophen+doxylamine-amoxicillin-clavulanate",3,"0-10","all","all"
"acetaminophen+doxylamine-aspirin",3,"0-10","all","all"
"acetaminophen+doxylamine-aspirin-amoxicillin",3,"0-10","all","all"
"acetaminophen+doxylamine-aspirin-amoxicillin+clavulanate",3,"0-10","all","all"
"acetaminophen+doxylamine-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","all","all"
"acetaminophen+doxylamine-aspirin-aspirin+penicillinv",3,"0-10","all","all"
"acetaminophen+doxylamine-aspirin-penicillinv",4,"0-10","all","all"
"acetaminophen+doxylamine-aspirin-penicillinv",3,"10-20","all","all"
"acetaminophen+doxylamine-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","all","all"
"acetaminophen+doxylamine-aspirin-penicillinv-amoxicillin+clavulanate",3,"10-20","all","all"
"acetaminophen+doxylamine-penicillinv",5,"0-10","all","all"
"acetaminophen+doxylamine-penicillinv-amoxicillin",3,"0-10","all","all"
"acetaminophen+doxylamine-penicillinv-amoxicillin+clavulanate",7,"0-10","all","all"
"acetaminophen+doxylamine-penicillinv-amoxicillin+clavulanate-aspirin",3,"0-10","all","all"
"acetaminophen+doxylamine-penicillinv-aspirin-amoxicillin+clavulanate",4,"0-10","all","all"
"acetaminophen+penicillinv-acetaminophen",3,"0-10","all","all"
"acetaminophen-acetaminophen+amoxicillin+clavulanate-penicillinv",3,"0-10","all","all"
"acetaminophen-acetaminophen+amoxicillin-clavulanate",3,"0-10","all","all"
"acetaminophen-acetaminophen+penicillinv-aspirin-amoxicillin+clavulanate",3,"0-10","all","all"
"acetaminophen-amoxicillin",9,"0-10","all","all"
"acetaminophen-amoxicillin",3,"10-20","all","all"
"acetaminophen-amoxicillin+aspirin-penicillinv",3,"0-10","all","all"
"acetaminophen-amoxicillin+aspirin-penicillinv-doxylamine-clavulanate",3,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate",81,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate",16,"10-20","all","all"
"acetaminophen-amoxicillin+clavulanate",6,"20-30","all","all"
"acetaminophen-amoxicillin+clavulanate-aspirin",10,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-aspirin-doxylamine",4,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-aspirin-doxylamine-penicillinv",3,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-aspirin-penicillinv",5,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-aspirin-penicillinv-doxylamine",3,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-doxylamine",37,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-doxylamine",3,"10-20","all","all"
"acetaminophen-amoxicillin+clavulanate-doxylamine",3,"20-30","all","all"
"acetaminophen-amoxicillin+clavulanate-doxylamine",3,"30-40","all","all"
"acetaminophen-amoxicillin+clavulanate-doxylamine-aspirin-penicillinv",3,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-doxylamine-penicillinv",12,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-doxylamine-penicillinv",3,"10-20","all","all"
"acetaminophen-amoxicillin+clavulanate-penicillinv",31,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-penicillinv",5,"10-20","all","all"
"acetaminophen-amoxicillin+clavulanate-penicillinv-aspirin",3,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-penicillinv-aspirin-doxylamine",3,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-penicillinv-doxylamine",14,"0-10","all","all"
"acetaminophen-amoxicillin+clavulanate-penicillinv-doxylamine-aspirin",3,"0-10","all","all"
"acetaminophen-amoxicillin-amoxicillin+clavulanate-penicillinv",3,"0-10","all","all"
"acetaminophen-amoxicillin-aspirin-clavulanate",3,"0-10","all","all"
"acetaminophen-amoxicillin-aspirin-penicillinv",3,"0-10","all","all"
"acetaminophen-amoxicillin-aspirin-penicillinv-clavulanate",3,"0-10","all","all"
"acetaminophen-amoxicillin-clavulanate",3,"0-10","all","all"
"acetaminophen-amoxicillin-clavulanate-doxylamine",3,"0-10","all","all"
"acetaminophen-amoxicillin-clavulanate-doxylamine",3,"10-20","all","all"
"acetaminophen-amoxicillin-clavulanate-penicillinv",3,"0-10","all","all"
"acetaminophen-amoxicillin-clavulanate-penicillinv-aspirin",3,"0-10","all","all"
"acetaminophen-amoxicillin-doxylamine-aspirin-penicillinv",3,"0-10","all","all"
"acetaminophen-amoxicillin-doxylamine-clavulanate-penicillinv",3,"0-10","all","all"
"acetaminophen-amoxicillin-penicillinv",3,"0-10","all","all"
"acetaminophen-amoxicillin-penicillinv-aspirin-doxylamine",3,"0-10","all","all"
"acetaminophen-amoxicillin-penicillinv-clavulanate",4,"0-10","all","all"
"acetaminophen-amoxicillin-penicillinv-doxylamine-clavulanate",3,"0-10","all","all"
"acetaminophen-aspirin",15,"0-10","all","all"
"acetaminophen-aspirin",3,"10-20","all","all"
"acetaminophen-aspirin+penicillinv-amoxicillin+clavulanate",3,"0-10","all","all"
"acetaminophen-aspirin+penicillinv-aspirin-amoxicillin+clavulanate",3,"0-10","all","all"
"acetaminophen-aspirin-amoxicillin",3,"0-10","all","all"
"acetaminophen-aspirin-amoxicillin+aspirin+clavulanate",3,"0-10","all","all"
"acetaminophen-aspirin-amoxicillin+clavulanate",40,"0-10","all","all"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"20-30","all","all"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",13,"0-10","all","all"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"10-20","all","all"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine-penicillinv",3,"0-10","all","all"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",11,"0-10","all","all"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv-doxylamine",4,"0-10","all","all"
"acetaminophen-aspirin-amoxicillin-clavulanate",3,"0-10","all","all"
"acetaminophen-aspirin-amoxicillin-doxylamine",3,"0-10","all","all"
"acetaminophen-aspirin-amoxicillin-penicillinv-clavulanate",3,"0-10","all","all"
"acetaminophen-aspirin-aspirin+doxylamine-penicillinv",3,"0-10","all","all"
"acetaminophen-aspirin-doxylamine",17,"0-10","all","all"
"acetaminophen-aspirin-doxylamine-amoxicillin",3,"0-10","all","all"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",16,"0-10","all","all"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"10-20","all","all"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate-penicillinv",5,"0-10","all","all"
"acetaminophen-aspirin-doxylamine-penicillinv",4,"0-10","all","all"
"acetaminophen-aspirin-doxylamine-penicillinv-amoxicillin",3,"0-10","all","all"
"acetaminophen-aspirin-doxylamine-penicillinv-amoxicillin+clavulanate",3,"0-10","all","all"
"acetaminophen-aspirin-penicillinv",18,"0-10","all","all"
"acetaminophen-aspirin-penicillinv",3,"10-20","all","all"
"acetaminophen-aspirin-penicillinv-amoxicillin",3,"0-10","all","all"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",16,"0-10","all","all"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate-doxylamine",9,"0-10","all","all"
"acetaminophen-aspirin-penicillinv-amoxicillin-clavulanate",3,"0-10","all","all"
"acetaminophen-aspirin-penicillinv-doxylamine",13,"0-10","all","all"
"acetaminophen-aspirin-penicillinv-doxylamine-amoxicillin+clavulanate",7,"0-10","all","all"
"acetaminophen-clavulanate-penicillinv-doxylamine",3,"0-10","all","all"
"acetaminophen-doxylamine",22,"0-10","all","all"
"acetaminophen-doxylamine",4,"10-20","all","all"
"acetaminophen-doxylamine",3,"20-30","all","all"
"acetaminophen-doxylamine-amoxicillin+clavulanate",33,"0-10","all","all"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"10-20","all","all"
"acetaminophen-doxylamine-amoxicillin+clavulanate-aspirin",3,"0-10","all","all"
"acetaminophen-doxylamine-amoxicillin+clavulanate-aspirin-penicillinv",3,"0-10","all","all"
"acetaminophen-doxylamine-amoxicillin+clavulanate-penicillinv",7,"0-10","all","all"
"acetaminophen-doxylamine-aspirin",3,"0-10","all","all"
"acetaminophen-doxylamine-aspirin-amoxicillin+clavulanate",4,"0-10","all","all"
"acetaminophen-doxylamine-aspirin-penicillinv",3,"0-10","all","all"
"acetaminophen-doxylamine-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","all","all"
"acetaminophen-doxylamine-penicillinv",7,"0-10","all","all"
"acetaminophen-doxylamine-penicillinv",3,"10-20","all","all"
"acetaminophen-doxylamine-penicillinv-amoxicillin+clavulanate",15,"0-10","all","all"
"acetaminophen-doxylamine-penicillinv-amoxicillin+clavulanate",3,"10-20","all","all"
"acetaminophen-doxylamine-penicillinv-amoxicillin+clavulanate-aspirin",3,"0-10","all","all"
"acetaminophen-doxylamine-penicillinv-aspirin-amoxicillin",3,"0-10","all","all"
"acetaminophen-penicillinv",45,"0-10","all","all"
"acetaminophen-penicillinv",3,"10-20","all","all"
"acetaminophen-penicillinv",3,"30-40","all","all"
"acetaminophen-penicillinv-amoxicillin",3,"0-10","all","all"
"acetaminophen-penicillinv-amoxicillin+clavulanate",53,"0-10","all","all"
"acetaminophen-penicillinv-amoxicillin+clavulanate",3,"10-20","all","all"
"acetaminophen-penicillinv-amoxicillin+clavulanate-aspirin",3,"0-10","all","all"
"acetaminophen-penicillinv-amoxicillin+clavulanate-aspirin-doxylamine",3,"0-10","all","all"
"acetaminophen-penicillinv-amoxicillin+clavulanate-doxylamine",21,"0-10","all","all"
"acetaminophen-penicillinv-amoxicillin+clavulanate-doxylamine",3,"10-20","all","all"
"acetaminophen-penicillinv-amoxicillin+clavulanate-doxylamine-aspirin",3,"0-10","all","all"
"acetaminophen-penicillinv-amoxicillin-clavulanate",3,"0-10","all","all"
"acetaminophen-penicillinv-amoxicillin-clavulanate-doxylamine",3,"0-10","all","all"
"acetaminophen-penicillinv-amoxicillin-doxylamine",3,"0-10","all","all"
"acetaminophen-penicillinv-aspirin",7,"0-10","all","all"
"acetaminophen-penicillinv-aspirin",3,"10-20","all","all"
"acetaminophen-penicillinv-aspirin-amoxicillin+clavulanate",16,"0-10","all","all"
"acetaminophen-penicillinv-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","all","all"
"acetaminophen-penicillinv-aspirin-doxylamine",5,"0-10","all","all"
"acetaminophen-penicillinv-aspirin-doxylamine-amoxicillin+clavulanate",8,"0-10","all","all"
"acetaminophen-penicillinv-clavulanate",3,"0-10","all","all"
"acetaminophen-penicillinv-clavulanate-doxylamine",3,"0-10","all","all"
"acetaminophen-penicillinv-doxylamine",19,"0-10","all","all"
"acetaminophen-penicillinv-doxylamine",3,"10-20","all","all"
"acetaminophen-penicillinv-doxylamine-amoxicillin",3,"0-10","all","all"
"acetaminophen-penicillinv-doxylamine-amoxicillin+clavulanate",16,"0-10","all","all"
"acetaminophen-penicillinv-doxylamine-amoxicillin+clavulanate",3,"10-20","all","all"
"acetaminophen-penicillinv-doxylamine-amoxicillin+clavulanate+doxylamine",3,"0-10","all","all"
"acetaminophen-penicillinv-doxylamine-aspirin",3,"0-10","all","all"
"amoxicillin",3,"0-10","all","all"
"amoxicillin+aspirin-acetaminophen+doxylamine",3,"0-10","all","all"
"amoxicillin+aspirin-acetaminophen-clavulanate",3,"0-10","all","all"
"amoxicillin+aspirin-acetaminophen-penicillinv-clavulanate",3,"0-10","all","all"
"amoxicillin+aspirin-clavulanate-acetaminophen",3,"0-10","all","all"
"amoxicillin+aspirin-clavulanate-acetaminophen-penicillinv",3,"0-10","all","all"
"amoxicillin+aspirin-clavulanate-acetaminophen-penicillinv-doxylamine",3,"0-10","all","all"
"amoxicillin+aspirin-clavulanate-penicillinv",3,"0-10","all","all"
"amoxicillin+aspirin-doxylamine-clavulanate",3,"0-10","all","all"
"amoxicillin+aspirin-penicillinv-acetaminophen+doxylamine-clavulanate",3,"0-10","all","all"
"amoxicillin+clavulanate",11,"0-10","all","all"
"amoxicillin+clavulanate",6,"10-20","all","all"
"amoxicillin+clavulanate",4,"20-30","all","all"
"amoxicillin+clavulanate",3,"30-40","all","all"
"amoxicillin+clavulanate",3,"40-50","all","all"
"amoxicillin+clavulanate-acetaminophen",17,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen",3,"10-20","all","all"
"amoxicillin+clavulanate-acetaminophen",3,"20-30","all","all"
"amoxicillin+clavulanate-acetaminophen+amoxicillin+clavulanate",3,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen+doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen+doxylamine",3,"10-20","all","all"
"amoxicillin+clavulanate-acetaminophen+doxylamine-aspirin",3,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen+doxylamine-penicillinv",4,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen+penicillinv",3,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen-aspirin-doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen-aspirin-penicillinv",6,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen-doxylamine",9,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen-doxylamine",3,"10-20","all","all"
"amoxicillin+clavulanate-acetaminophen-doxylamine-penicillinv",4,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen-penicillinv",16,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen-penicillinv-aspirin",3,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen-penicillinv-aspirin-doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen-penicillinv-doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-acetaminophen-penicillinv-doxylamine",3,"20-30","all","all"
"amoxicillin+clavulanate-aspirin",3,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-acetaminophen",5,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-acetaminophen+doxylamine-penicillinv",3,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-acetaminophen-doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-acetaminophen-doxylamine-penicillinv",3,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-acetaminophen-penicillinv",6,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-acetaminophen-penicillinv-doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-doxylamine",5,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-doxylamine-penicillinv",3,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-penicillinv",3,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-penicillinv-acetaminophen",3,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-penicillinv-acetaminophen+doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-penicillinv-doxylamine",5,"0-10","all","all"
"amoxicillin+clavulanate-aspirin-penicillinv-doxylamine",3,"10-20","all","all"
"amoxicillin+clavulanate-doxylamine",5,"0-10","all","all"
"amoxicillin+clavulanate-doxylamine",3,"10-20","all","all"
"amoxicillin+clavulanate-doxylamine",3,"20-30","all","all"
"amoxicillin+clavulanate-doxylamine",3,"30-40","all","all"
"amoxicillin+clavulanate-doxylamine-penicillinv",3,"0-10","all","all"
"amoxicillin+clavulanate-doxylamine-penicillinv",3,"10-20","all","all"
"amoxicillin+clavulanate-doxylamine-penicillinv",3,"20-30","all","all"
"amoxicillin+clavulanate-penicillinv",13,"0-10","all","all"
"amoxicillin+clavulanate-penicillinv",4,"10-20","all","all"
"amoxicillin+clavulanate-penicillinv",3,"20-30","all","all"
"amoxicillin+clavulanate-penicillinv-acetaminophen",5,"0-10","all","all"
"amoxicillin+clavulanate-penicillinv-acetaminophen+doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-penicillinv-acetaminophen-aspirin-doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-penicillinv-acetaminophen-doxylamine",5,"0-10","all","all"
"amoxicillin+clavulanate-penicillinv-aspirin-acetaminophen+doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-penicillinv-aspirin-doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-penicillinv-doxylamine",3,"0-10","all","all"
"amoxicillin+clavulanate-penicillinv-doxylamine",3,"10-20","all","all"
"amoxicillin-acetaminophen",3,"0-10","all","all"
"amoxicillin-acetaminophen-aspirin-doxylamine",3,"0-10","all","all"
"amoxicillin-acetaminophen-clavulanate",3,"10-20","all","all"
"amoxicillin-acetaminophen-doxylamine",3,"0-10","all","all"
"amoxicillin-acetaminophen-penicillinv",3,"0-10","all","all"
"amoxicillin-acetaminophen-penicillinv",3,"20-30","all","all"
"amoxicillin-acetaminophen-penicillinv-aspirin-clavulanate",3,"0-10","all","all"
"amoxicillin-acetaminophen-penicillinv-clavulanate",3,"0-10","all","all"
"amoxicillin-acetaminophen-penicillinv-clavulanate-doxylamine",3,"0-10","all","all"
"amoxicillin-acetaminophen-penicillinv-doxylamine",3,"0-10","all","all"
"amoxicillin-amoxicillin+clavulanate-acetaminophen-doxylamine",3,"0-10","all","all"
"amoxicillin-aspirin-penicillinv",3,"0-10","all","all"
"amoxicillin-clavulanate",3,"0-10","all","all"
"amoxicillin-clavulanate",3,"10-20","all","all"
"amoxicillin-clavulanate+penicillinv-clavulanate",3,"0-10","all","all"
"amoxicillin-clavulanate-acetaminophen",3,"0-10","all","all"
"amoxicillin-clavulanate-acetaminophen-aspirin",3,"0-10","all","all"
"amoxicillin-clavulanate-doxylamine",3,"0-10","all","all"
"amoxicillin-clavulanate-doxylamine-penicillinv",3,"0-10","all","all"
"amoxicillin-clavulanate-penicillinv",3,"20-30","all","all"
"amoxicillin-clavulanate-penicillinv-acetaminophen-doxylamine",3,"0-10","all","all"
"amoxicillin-doxylamine",3,"0-10","all","all"
"amoxicillin-penicillinv",3,"0-10","all","all"
"amoxicillin-penicillinv",3,"10-20","all","all"
"amoxicillin-penicillinv-acetaminophen-clavulanate",3,"0-10","all","all"
"amoxicillin-penicillinv-clavulanate-doxylamine",3,"0-10","all","all"
"amoxicillin-penicillinv-doxylamine",3,"0-10","all","all"
"amoxicillin-penicillinv-doxylamine",3,"10-20","all","all"
"aspirin",13,"0-10","all","all"
"aspirin",3,"10-20","all","all"
"aspirin+penicillinv-aspirin-acetaminophen-doxylamine",3,"0-10","all","all"
"aspirin-acetaminophen",26,"0-10","all","all"
"aspirin-acetaminophen+amoxicillin",3,"0-10","all","all"
"aspirin-acetaminophen+amoxicillin+aspirin-penicillinv-clavulanate-doxylamine",3,"0-10","all","all"
"aspirin-acetaminophen+amoxicillin-clavulanate",3,"0-10","all","all"
"aspirin-acetaminophen+amoxicillin-doxylamine",3,"0-10","all","all"
"aspirin-acetaminophen+aspirin-doxylamine",3,"10-20","all","all"
"aspirin-acetaminophen+doxylamine",7,"0-10","all","all"
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",17,"0-10","all","all"
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate-penicillinv",5,"0-10","all","all"
"aspirin-acetaminophen+doxylamine-amoxicillin-clavulanate",3,"0-10","all","all"
"aspirin-acetaminophen+doxylamine-penicillinv",5,"0-10","all","all"
"aspirin-acetaminophen+doxylamine-penicillinv-amoxicillin+clavulanate",7,"0-10","all","all"
"aspirin-acetaminophen+penicillinv",3,"0-10","all","all"
"aspirin-acetaminophen-acetaminophen+amoxicillin+clavulanate-doxylamine",3,"0-10","all","all"
"aspirin-acetaminophen-acetaminophen+doxylamine-penicillinv",3,"0-10","all","all"
"aspirin-acetaminophen-amoxicillin",3,"0-10","all","all"
"aspirin-acetaminophen-amoxicillin+clavulanate",50,"0-10","all","all"
"aspirin-acetaminophen-amoxicillin+clavulanate",3,"10-20","all","all"
"aspirin-acetaminophen-amoxicillin+clavulanate",3,"20-30","all","all"
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine",24,"0-10","all","all"
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine-penicillinv",7,"0-10","all","all"
"aspirin-acetaminophen-amoxicillin+clavulanate-penicillinv",16,"0-10","all","all"
"aspirin-acetaminophen-amoxicillin+clavulanate-penicillinv-doxylamine",5,"0-10","all","all"
"aspirin-acetaminophen-amoxicillin-clavulanate",4,"0-10","all","all"
"aspirin-acetaminophen-amoxicillin-doxylamine",3,"0-10","all","all"
"aspirin-acetaminophen-amoxicillin-doxylamine-penicillinv",3,"0-10","all","all"
"aspirin-acetaminophen-doxylamine",21,"0-10","all","all"
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",16,"0-10","all","all"
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate-penicillinv",3,"0-10","all","all"
"aspirin-acetaminophen-doxylamine-amoxicillin-clavulanate",3,"0-10","all","all"
"aspirin-acetaminophen-doxylamine-penicillinv",7,"0-10","all","all"
"aspirin-acetaminophen-doxylamine-penicillinv",3,"10-20","all","all"
"aspirin-acetaminophen-doxylamine-penicillinv-amoxicillin+clavulanate",4,"0-10","all","all"
"aspirin-acetaminophen-penicillinv",13,"0-10","all","all"
"aspirin-acetaminophen-penicillinv-amoxicillin",3,"0-10","all","all"
"aspirin-acetaminophen-penicillinv-amoxicillin+clavulanate",28,"0-10","all","all"
"aspirin-acetaminophen-penicillinv-amoxicillin+clavulanate-doxylamine",6,"0-10","all","all"
"aspirin-acetaminophen-penicillinv-amoxicillin-clavulanate",3,"0-10","all","all"
"aspirin-acetaminophen-penicillinv-doxylamine",8,"0-10","all","all"
"aspirin-acetaminophen-penicillinv-doxylamine-amoxicillin+clavulanate",12,"0-10","all","all"
"aspirin-acetaminophen-penicillinv-doxylamine-amoxicillin+clavulanate",3,"10-20","all","all"
"aspirin-amoxicillin",3,"0-10","all","all"
"aspirin-amoxicillin+aspirin+clavulanate-acetaminophen-doxylamine-penicillinv",3,"0-10","all","all"
"aspirin-amoxicillin+aspirin+clavulanate-penicillinv-acetaminophen",3,"0-10","all","all"
"aspirin-amoxicillin+clavulanate",15,"0-10","all","all"
"aspirin-amoxicillin+clavulanate",3,"10-20","all","all"
"aspirin-amoxicillin+clavulanate",3,"20-30","all","all"
"aspirin-amoxicillin+clavulanate-acetaminophen",23,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-acetaminophen",3,"10-20","all","all"
"aspirin-amoxicillin+clavulanate-acetaminophen+doxylamine",3,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-acetaminophen+doxylamine-penicillinv",3,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-acetaminophen-doxylamine",11,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-acetaminophen-doxylamine-penicillinv",3,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-acetaminophen-penicillinv",7,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-acetaminophen-penicillinv",3,"20-30","all","all"
"aspirin-amoxicillin+clavulanate-acetaminophen-penicillinv-doxylamine",3,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-doxylamine",12,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-doxylamine",3,"10-20","all","all"
"aspirin-amoxicillin+clavulanate-doxylamine",3,"20-30","all","all"
"aspirin-amoxicillin+clavulanate-doxylamine-penicillinv",4,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-doxylamine-penicillinv",3,"10-20","all","all"
"aspirin-amoxicillin+clavulanate-penicillinv",5,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-penicillinv-acetaminophen",8,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-penicillinv-acetaminophen+doxylamine",3,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-penicillinv-acetaminophen-doxylamine",3,"0-10","all","all"
"aspirin-amoxicillin+clavulanate-penicillinv-doxylamine",4,"0-10","all","all"
"aspirin-amoxicillin-acetaminophen",3,"0-10","all","all"
"aspirin-amoxicillin-acetaminophen-penicillinv-doxylamine",3,"0-10","all","all"
"aspirin-amoxicillin-clavulanate",3,"0-10","all","all"
"aspirin-clavulanate-doxylamine",3,"0-10","all","all"
"aspirin-doxylamine",9,"0-10","all","all"
"aspirin-doxylamine-amoxicillin+clavulanate",9,"0-10","all","all"
"aspirin-doxylamine-amoxicillin+clavulanate",4,"10-20","all","all"
"aspirin-doxylamine-amoxicillin+clavulanate-penicillinv",3,"0-10","all","all"
"aspirin-doxylamine-amoxicillin-penicillinv-clavulanate",3,"0-10","all","all"
"aspirin-doxylamine-clavulanate",3,"0-10","all","all"
"aspirin-doxylamine-penicillinv",3,"0-10","all","all"
"aspirin-doxylamine-penicillinv-amoxicillin+clavulanate",3,"0-10","all","all"
"aspirin-penicillinv",10,"0-10","all","all"
"aspirin-penicillinv",3,"10-20","all","all"
"aspirin-penicillinv-acetaminophen",8,"0-10","all","all"
"aspirin-penicillinv-acetaminophen+amoxicillin-clavulanate",3,"0-10","all","all"
"aspirin-penicillinv-acetaminophen+doxylamine",4,"0-10","all","all"
"aspirin-penicillinv-acetaminophen+doxylamine-amoxicillin+clavulanate",3,"0-10","all","all"
"aspirin-penicillinv-acetaminophen-amoxicillin+clavulanate",18,"0-10","all","all"
