"pathway","freq","age","sex","index_year","analysis_id"
"aspirin",5,"10-20","all","1951",1
"aspirin",5,"0-10","all","1952",1
"aspirin",5,"0-10","all","1953",1
"aspirin",5,"0-10","all","1954",1
"aspirin",5,"0-10","all","1955",1
"aspirin",5,"0-10","all","1956",1
"aspirin",5,"40-50","all","1956",1
"aspirin",5,"0-10","all","1957",1
"aspirin",5,"0-10","all","1958",1
"aspirin",5,"0-10","all","1959",1
"aspirin",5,"10-20","all","1959",1
"aspirin",5,"0-10","all","1960",1
"aspirin",5,"10-20","all","1960",1
"aspirin",5,"0-10","all","1961",1
"aspirin",5,"10-20","all","1961",1
"aspirin",5,"0-10","all","1962",1
"aspirin",5,"0-10","all","1963",1
"aspirin",5,"10-20","all","1963",1
"aspirin",7,"0-10","all","1964",1
"aspirin",5,"20-30","all","1964",1
"aspirin",5,"0-10","all","1965",1
"aspirin",5,"20-30","all","1965",1
"aspirin",8,"0-10","all","1966",1
"aspirin",5,"10-20","all","1966",1
"aspirin",5,"0-10","all","1967",1
"aspirin",5,"10-20","all","1967",1
"aspirin",5,"20-30","all","1967",1
"aspirin",6,"0-10","all","1968",1
"aspirin",5,"0-10","all","1969",1
"aspirin",5,"10-20","all","1969",1
"aspirin",8,"0-10","all","1970",1
"aspirin",5,"10-20","all","1970",1
"aspirin",5,"0-10","all","1971",1
"aspirin",6,"0-10","all","1972",1
"aspirin",5,"10-20","all","1972",1
"aspirin",5,"0-10","all","1973",1
"aspirin",5,"10-20","all","1973",1
"aspirin",5,"0-10","all","1974",1
"aspirin",5,"0-10","all","1975",1
"aspirin",5,"0-10","all","1976",1
"aspirin",5,"10-20","all","1976",1
"aspirin",5,"0-10","all","1977",1
"aspirin",5,"10-20","all","1978",1
"aspirin",5,"10-20","all","1979",1
"aspirin",5,"0-10","all","1980",1
"aspirin",5,"10-20","all","1980",1
"aspirin",5,"0-10","all","1983",1
"aspirin",5,"10-20","all","1984",1
"aspirin",5,"0-10","all","1985",1
"aspirin",5,"20-30","all","1985",1
"aspirin",5,"10-20","all","1991",1
"aspirin-acetaminophen",5,"0-10","all","1950",1
"aspirin-acetaminophen",5,"30-40","all","1950",1
"aspirin-acetaminophen",5,"0-10","all","1951",1
"aspirin-acetaminophen",5,"0-10","all","1952",1
"aspirin-acetaminophen",5,"0-10","all","1953",1
"aspirin-acetaminophen",5,"0-10","all","1955",1
"aspirin-acetaminophen",5,"0-10","all","1956",1
"aspirin-acetaminophen",5,"0-10","all","1957",1
"aspirin-acetaminophen",6,"0-10","all","1958",1
"aspirin-acetaminophen",5,"0-10","all","1959",1
"aspirin-acetaminophen",5,"0-10","all","1960",1
"aspirin-acetaminophen",5,"0-10","all","1961",1
"aspirin-acetaminophen",11,"0-10","all","1962",1
"aspirin-acetaminophen",5,"0-10","all","1963",1
"aspirin-acetaminophen",5,"0-10","all","1964",1
"aspirin-acetaminophen",5,"10-20","all","1964",1
"aspirin-acetaminophen",10,"0-10","all","1965",1
"aspirin-acetaminophen",5,"0-10","all","1966",1
"aspirin-acetaminophen",5,"0-10","all","1967",1
"aspirin-acetaminophen",5,"0-10","all","1968",1
"aspirin-acetaminophen",5,"10-20","all","1968",1
"aspirin-acetaminophen",5,"0-10","all","1969",1
"aspirin-acetaminophen",5,"0-10","all","1970",1
"aspirin-acetaminophen",12,"0-10","all","1971",1
"aspirin-acetaminophen",9,"0-10","all","1972",1
"aspirin-acetaminophen",7,"0-10","all","1973",1
"aspirin-acetaminophen",5,"0-10","all","1974",1
"aspirin-acetaminophen",5,"0-10","all","1976",1
"aspirin-acetaminophen",5,"0-10","all","1977",1
"aspirin-acetaminophen",5,"0-10","all","1979",1
"aspirin-acetaminophen",5,"10-20","all","1979",1
"aspirin-acetaminophen",5,"0-10","all","1981",1
"aspirin-acetaminophen",5,"0-10","all","1982",1
"aspirin-acetaminophen",5,"10-20","all","1984",1
"aspirin-acetaminophen",5,"0-10","all","1986",1
"aspirin-acetaminophen+amoxicillin",5,"0-10","all","1971",1
"aspirin-acetaminophen+amoxicillin-clavulanate",5,"0-10","all","1961",1
"aspirin-acetaminophen+amoxicillin-clavulanate",5,"0-10","all","1988",1
"aspirin-acetaminophen+amoxicillin-clavulanate-doxylamine",5,"0-10","all","1984",1
"aspirin-acetaminophen+amoxicillin-doxylamine",5,"0-10","all","1978",1
"aspirin-acetaminophen+doxylamine",5,"0-10","all","1954",1
"aspirin-acetaminophen+doxylamine",5,"0-10","all","1955",1
"aspirin-acetaminophen+doxylamine",5,"0-10","all","1957",1
"aspirin-acetaminophen+doxylamine",5,"0-10","all","1963",1
"aspirin-acetaminophen+doxylamine",5,"0-10","all","1964",1
"aspirin-acetaminophen+doxylamine",5,"0-10","all","1965",1
"aspirin-acetaminophen+doxylamine",5,"0-10","all","1967",1
"aspirin-acetaminophen+doxylamine",5,"0-10","all","1971",1
"aspirin-acetaminophen+doxylamine",5,"0-10","all","1976",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1950",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1951",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1953",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1954",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1956",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1959",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1962",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1964",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1965",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1966",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1972",1
"aspirin-acetaminophen+doxylamine-amoxicillin+clavulanate",5,"0-10","all","1975",1
"aspirin-acetaminophen+doxylamine-amoxicillin-clavulanate",5,"0-10","all","1976",1
"aspirin-acetaminophen-acetaminophen+amoxicillin+clavulanate",5,"0-10","all","1972",1
"aspirin-acetaminophen-amoxicillin",5,"0-10","all","1957",1
"aspirin-acetaminophen-amoxicillin",5,"0-10","all","1974",1
"aspirin-acetaminophen-amoxicillin",5,"0-10","all","1978",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1951",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1952",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1953",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1954",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1955",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1956",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1957",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1958",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1959",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1960",1
"aspirin-acetaminophen-amoxicillin+clavulanate",6,"0-10","all","1961",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1962",1
"aspirin-acetaminophen-amoxicillin+clavulanate",6,"0-10","all","1963",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1964",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1965",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"20-30","all","1965",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1966",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1967",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1968",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1969",1
"aspirin-acetaminophen-amoxicillin+clavulanate",7,"0-10","all","1970",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1971",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1972",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1973",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1974",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1975",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1976",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1977",1
"aspirin-acetaminophen-amoxicillin+clavulanate",5,"0-10","all","1979",1
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1952",1
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1957",1
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1958",1
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1960",1
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1963",1
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1968",1
"aspirin-acetaminophen-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1970",1
"aspirin-acetaminophen-amoxicillin-clavulanate",5,"0-10","all","1962",1
"aspirin-acetaminophen-amoxicillin-clavulanate",5,"0-10","all","1965",1
"aspirin-acetaminophen-amoxicillin-clavulanate",5,"0-10","all","1966",1
"aspirin-acetaminophen-amoxicillin-clavulanate",5,"0-10","all","1970",1
"aspirin-acetaminophen-amoxicillin-clavulanate",5,"0-10","all","1980",1
"aspirin-acetaminophen-amoxicillin-doxylamine",5,"0-10","all","1975",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1950",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1951",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1952",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1953",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1954",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1955",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1956",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1957",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1958",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1961",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1962",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1964",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1965",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1966",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1967",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1968",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1969",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1970",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1972",1
"aspirin-acetaminophen-doxylamine",5,"0-10","all","1973",1
"aspirin-acetaminophen-doxylamine",5,"10-20","all","1976",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1950",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1952",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1953",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1955",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1958",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1959",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1960",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1961",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1962",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1963",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1965",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1969",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"10-20","all","1969",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1970",1
"aspirin-acetaminophen-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1972",1
"aspirin-acetaminophen-doxylamine-amoxicillin-clavulanate",5,"0-10","all","1963",1
"aspirin-amoxicillin",5,"0-10","all","1950",1
"aspirin-amoxicillin",5,"0-10","all","1956",1
"aspirin-amoxicillin",5,"0-10","all","1957",1
"aspirin-amoxicillin",5,"0-10","all","1963",1
"aspirin-amoxicillin",5,"0-10","all","1965",1
"aspirin-amoxicillin",5,"0-10","all","1966",1
"aspirin-amoxicillin",5,"0-10","all","1967",1
"aspirin-amoxicillin",5,"0-10","all","1969",1
"aspirin-amoxicillin",5,"0-10","all","1974",1
"aspirin-amoxicillin",5,"0-10","all","1976",1
"aspirin-amoxicillin",5,"10-20","all","1976",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1950",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1951",1
"aspirin-amoxicillin+clavulanate",5,"20-30","all","1951",1
"aspirin-amoxicillin+clavulanate",7,"0-10","all","1952",1
"aspirin-amoxicillin+clavulanate",5,"10-20","all","1952",1
"aspirin-amoxicillin+clavulanate",7,"0-10","all","1953",1
"aspirin-amoxicillin+clavulanate",6,"0-10","all","1954",1
"aspirin-amoxicillin+clavulanate",5,"10-20","all","1954",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1955",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1956",1
"aspirin-amoxicillin+clavulanate",5,"10-20","all","1956",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1957",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1958",1
"aspirin-amoxicillin+clavulanate",5,"10-20","all","1958",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1959",1
"aspirin-amoxicillin+clavulanate",5,"30-40","all","1959",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1960",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1961",1
"aspirin-amoxicillin+clavulanate",5,"20-30","all","1961",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1962",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1963",1
"aspirin-amoxicillin+clavulanate",5,"10-20","all","1963",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1964",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1965",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1966",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1967",1
"aspirin-amoxicillin+clavulanate",5,"10-20","all","1967",1
"aspirin-amoxicillin+clavulanate",5,"30-40","all","1967",1
"aspirin-amoxicillin+clavulanate",9,"0-10","all","1968",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1969",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1970",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1971",1
"aspirin-amoxicillin+clavulanate",7,"0-10","all","1973",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1974",1
"aspirin-amoxicillin+clavulanate",5,"10-20","all","1974",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1975",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1976",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1977",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1978",1
"aspirin-amoxicillin+clavulanate",5,"0-10","all","1979",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1952",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1957",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1958",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1959",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1961",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1962",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1963",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1964",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1965",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1967",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1968",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1969",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1970",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1971",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1972",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1978",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1980",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"0-10","all","1983",1
"aspirin-amoxicillin+clavulanate-acetaminophen",5,"10-20","all","1989",1
"aspirin-amoxicillin+clavulanate-acetaminophen+doxylamine",5,"0-10","all","1956",1
"aspirin-amoxicillin+clavulanate-acetaminophen+doxylamine",5,"0-10","all","1958",1
"aspirin-amoxicillin+clavulanate-acetaminophen+doxylamine",5,"0-10","all","1960",1
"aspirin-amoxicillin+clavulanate-acetaminophen+doxylamine",5,"0-10","all","1963",1
"aspirin-amoxicillin+clavulanate-acetaminophen+doxylamine",5,"0-10","all","1967",1
"aspirin-amoxicillin+clavulanate-acetaminophen-doxylamine",5,"0-10","all","1955",1
"aspirin-amoxicillin+clavulanate-acetaminophen-doxylamine",5,"0-10","all","1957",1
"aspirin-amoxicillin+clavulanate-acetaminophen-doxylamine",5,"0-10","all","1961",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1952",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1953",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1956",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"10-20","all","1956",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1957",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1958",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1961",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"10-20","all","1961",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"10-20","all","1962",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1963",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1964",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"10-20","all","1964",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"10-20","all","1965",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1967",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1968",1
"aspirin-amoxicillin+clavulanate-doxylamine",5,"0-10","all","1973",1
"aspirin-amoxicillin-acetaminophen",5,"0-10","all","1978",1
"aspirin-amoxicillin-acetaminophen-doxylamine",5,"0-10","all","1978",1
"aspirin-amoxicillin-clavulanate",5,"0-10","all","1971",1
"aspirin-amoxicillin-clavulanate",5,"0-10","all","1975",1
"aspirin-amoxicillin-clavulanate",5,"0-10","all","1977",1
"aspirin-amoxicillin-doxylamine",5,"0-10","all","1964",1
"aspirin-clavulanate",5,"0-10","all","1983",1
"aspirin-clavulanate",5,"0-10","all","1985",1
"aspirin-doxylamine",5,"20-30","all","1951",1
"aspirin-doxylamine",5,"0-10","all","1952",1
"aspirin-doxylamine",5,"0-10","all","1953",1
"aspirin-doxylamine",5,"0-10","all","1954",1
"aspirin-doxylamine",5,"0-10","all","1955",1
"aspirin-doxylamine",5,"10-20","all","1956",1
"aspirin-doxylamine",5,"0-10","all","1958",1
"aspirin-doxylamine",5,"0-10","all","1960",1
"aspirin-doxylamine",5,"0-10","all","1962",1
"aspirin-doxylamine",5,"0-10","all","1963",1
"aspirin-doxylamine",5,"0-10","all","1964",1
"aspirin-doxylamine",5,"0-10","all","1965",1
"aspirin-doxylamine",5,"10-20","all","1965",1
"aspirin-doxylamine",5,"0-10","all","1966",1
"aspirin-doxylamine",5,"0-10","all","1967",1
"aspirin-doxylamine",5,"0-10","all","1968",1
"aspirin-doxylamine",5,"0-10","all","1969",1
"aspirin-doxylamine",5,"10-20","all","1969",1
"aspirin-doxylamine",5,"0-10","all","1971",1
"aspirin-doxylamine",5,"10-20","all","1972",1
"aspirin-doxylamine",5,"0-10","all","1973",1
"aspirin-doxylamine",5,"10-20","all","1973",1
"aspirin-doxylamine",5,"0-10","all","1975",1
"aspirin-doxylamine",5,"0-10","all","1978",1
"aspirin-doxylamine-amoxicillin",5,"10-20","all","1962",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1951",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1954",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1955",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1956",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1957",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1963",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1964",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1967",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1968",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1969",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"10-20","all","1970",1
"aspirin-doxylamine-amoxicillin+clavulanate",5,"0-10","all","1972",1
"aspirin-doxylamine-amoxicillin-clavulanate",5,"0-10","all","1971",1
"aspirin-doxylamine-amoxicillin-clavulanate",5,"0-10","all","1977",1
"clavulanate",5,"10-20","all","1983",1
"clavulanate",5,"10-20","all","1986",1
"clavulanate-aspirin",5,"0-10","all","1985",1
"doxylamine",5,"40-50","all","1953",1
"doxylamine",5,"0-10","all","1954",1
"doxylamine",5,"30-40","all","1954",1
"doxylamine",5,"30-40","all","1959",1
"doxylamine",5,"0-10","all","1961",1
"doxylamine",5,"10-20","all","1963",1
"doxylamine",5,"30-40","all","1963",1
"doxylamine",5,"10-20","all","1964",1
"doxylamine",5,"30-40","all","1966",1
"doxylamine",5,"30-40","all","1968",1
"doxylamine",5,"20-30","all","1973",1
"doxylamine",5,"0-10","all","1975",1
"doxylamine",5,"10-20","all","1975",1
"doxylamine",5,"20-30","all","1976",1
"doxylamine",5,"10-20","all","1977",1
"doxylamine",5,"10-20","all","1978",1
"doxylamine",5,"30-40","all","1981",1
"doxylamine",5,"10-20","all","1984",1
"doxylamine-amoxicillin+aspirin-clavulanate",5,"0-10","all","1976",1
"doxylamine-amoxicillin+clavulanate",5,"0-10","all","1950",1
"doxylamine-amoxicillin+clavulanate",5,"0-10","all","1951",1
"doxylamine-amoxicillin+clavulanate",5,"10-20","all","1956",1
"doxylamine-amoxicillin+clavulanate",5,"30-40","all","1961",1
"doxylamine-amoxicillin+clavulanate",5,"0-10","all","1962",1
"doxylamine-amoxicillin+clavulanate",5,"10-20","all","1962",1
"doxylamine-amoxicillin+clavulanate",5,"10-20","all","1963",1
"doxylamine-amoxicillin+clavulanate",5,"0-10","all","1977",1
"doxylamine-amoxicillin+clavulanate",5,"10-20","all","1983",1
"doxylamine-amoxicillin+clavulanate",5,"10-20","all","1992",1
"doxylamine-amoxicillin+clavulanate-aspirin",5,"10-20","all","1960",1
"doxylamine-aspirin",5,"0-10","all","1982",1
"None",107,"0-10","all","all",1
"None",17,"10-20","all","all",1
"None",11,"20-30","all","all",1
"acetaminophen",168,"0-10","all","all",1
"acetaminophen",26,"10-20","all","all",1
"acetaminophen",7,"20-30","all","all",1
"acetaminophen",7,"30-40","all","all",1
"acetaminophen+amoxicillin",15,"0-10","all","all",1
"acetaminophen+amoxicillin",5,"10-20","all","all",1
"acetaminophen+amoxicillin+clavulanate",5,"0-10","all","all",1
"acetaminophen+amoxicillin-aspirin",6,"0-10","all","all",1
"acetaminophen+amoxicillin-aspirin-clavulanate",5,"0-10","all","all",1
"acetaminophen+amoxicillin-aspirin-doxylamine",5,"0-10","all","all",1
"acetaminophen+amoxicillin-clavulanate",8,"0-10","all","all",1
"acetaminophen+amoxicillin-clavulanate",5,"10-20","all","all",1
"acetaminophen+amoxicillin-clavulanate-doxylamine",5,"0-10","all","all",1
"acetaminophen+amoxicillin-doxylamine",5,"0-10","all","all",1
"acetaminophen+doxylamine",14,"0-10","all","all",1
"acetaminophen+doxylamine",5,"10-20","all","all",1
"acetaminophen+doxylamine",5,"20-30","all","all",1
"acetaminophen+doxylamine-amoxicillin",5,"0-10","all","all",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",9,"0-10","all","all",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"10-20","all","all",1
"acetaminophen+doxylamine-amoxicillin+clavulanate",5,"20-30","all","all",1
"acetaminophen+doxylamine-amoxicillin+clavulanate-aspirin",5,"0-10","all","all",1
"acetaminophen+doxylamine-amoxicillin-clavulanate",5,"0-10","all","all",1
"acetaminophen+doxylamine-aspirin",11,"0-10","all","all",1
"acetaminophen+doxylamine-aspirin",5,"10-20","all","all",1
"acetaminophen+doxylamine-aspirin-amoxicillin+clavulanate",5,"0-10","all","all",1
"acetaminophen+doxylamine-aspirin-amoxicillin+clavulanate",5,"10-20","all","all",1
"acetaminophen-acetaminophen+amoxicillin-clavulanate",5,"0-10","all","all",1
"acetaminophen-amoxicillin",19,"0-10","all","all",1
"acetaminophen-amoxicillin",5,"10-20","all","all",1
"acetaminophen-amoxicillin",5,"30-40","all","all",1
"acetaminophen-amoxicillin+aspirin",5,"0-10","all","all",1
"acetaminophen-amoxicillin+aspirin-clavulanate",5,"0-10","all","all",1
"acetaminophen-amoxicillin+clavulanate",162,"0-10","all","all",1
"acetaminophen-amoxicillin+clavulanate",23,"10-20","all","all",1
"acetaminophen-amoxicillin+clavulanate",5,"20-30","all","all",1
"acetaminophen-amoxicillin+clavulanate",5,"30-40","all","all",1
"acetaminophen-amoxicillin+clavulanate",5,"50-60","all","all",1
"acetaminophen-amoxicillin+clavulanate-aspirin",23,"0-10","all","all",1
"acetaminophen-amoxicillin+clavulanate-aspirin-doxylamine",5,"0-10","all","all",1
"acetaminophen-amoxicillin+clavulanate-doxylamine",27,"0-10","all","all",1
"acetaminophen-amoxicillin+clavulanate-doxylamine",5,"10-20","all","all",1
"acetaminophen-amoxicillin+clavulanate-doxylamine-aspirin",5,"0-10","all","all",1
"acetaminophen-amoxicillin-aspirin",5,"0-10","all","all",1
"acetaminophen-amoxicillin-aspirin-clavulanate",5,"0-10","all","all",1
"acetaminophen-amoxicillin-clavulanate",7,"0-10","all","all",1
"acetaminophen-amoxicillin-clavulanate",5,"10-20","all","all",1
"acetaminophen-amoxicillin-clavulanate-doxylamine",5,"0-10","all","all",1
"acetaminophen-amoxicillin-doxylamine-aspirin-clavulanate",5,"0-10","all","all",1
"acetaminophen-amoxicillin-doxylamine-clavulanate",5,"0-10","all","all",1
"acetaminophen-aspirin",91,"0-10","all","all",1
"acetaminophen-aspirin",6,"10-20","all","all",1
"acetaminophen-aspirin-amoxicillin",5,"0-10","all","all",1
